"","timestamp","Dperiods","Ex","Mc","Rs","Ra","Os","Cs","Rps","Rms","Dc","La","Pf","Cp","Ds"
"66","1482184800000","3.6","3.0","5.603175778369746","8.766900266581237","10.0","3.358401744973321","4.65547375114276","4.326758706419455","4.18567573102802","5.463915464851771","8.667770919469117","7.274222537390951","10.0","22.960997276694627"
"67","1482271200000","3.6666666666666665","3.0555555555555554","5.586216601028944","8.743130327767437","10.0","3.3613988750978026","4.582080585282876","4.374656677050072","4.197728617788005","5.463159107549664","8.671682009759078","6.863085693483915","10.0","22.750098694564745"
"68","1482357600000","3.7333333333333334","3.111111111111111","5.665529213468797","8.720470650122266","10.0","3.3605315008035044","4.5719458105290345","4.364097199758714","4.209743280341447","5.420386342916635","8.672951592012698","6.615570748324519","10.0","22.84355737556204"
"69","1482444000000","3.8","3.1666666666666665","5.807913653691097","8.698826809334506","10.0","3.3240813927979507","4.586768492858417","4.338580165019436","4.220192421767728","5.423562228953158","8.585278800258843","6.758101776292631","10.0","23.488501922335082"
"70","1482703200000","3.8666666666666667","3.2222222222222223","5.92178364377842","8.685756942568226","10.0","3.2912475132302914","4.588228207849615","4.339152984360438","4.225707487943341","5.426815755717506","8.581930063643808","6.537220898005586","10.0","23.640321080598582"
"71","1482789600000","3.9333333333333336","3.277777777777778","5.982503216803614","8.672530576686812","10.0","3.288284076699357","4.582867154421473","4.304778710814446","4.1960819899689366","5.386244657417207","8.58164066506983","6.661640062434352","10.0","24.199966517255547"
"72","1482876000000","4.0","3.3333333333333335","6.031156645250215","8.65837451625042","10.0","3.2583018230072156","4.552387912876332","4.370103221699215","4.220189960693655","5.335976426212685","8.585338116340948","6.6497529996613505","10.0","24.562859895504083"
"73","1482962400000","4.066666666666666","3.388888888888889","6.0236975981650085","8.649423307795338","10.0","3.4298183944552525","4.561954834634992","4.389614063301358","4.263461920369424","5.338058838516901","8.57234858696949","6.344661852213501","10.0","24.53833856794022"
"74","1483048800000","4.133333333333334","3.444444444444445","6.028783456188192","8.640911231274888","10.0","3.451492393678716","4.606504688113792","4.391004219049396","4.301330979535693","5.3867599571977145","8.577372746187951","7.075638709459879","10.0","25.988525085127172"
"75","1483308000000","4.2","3.5000000000000004","6.035744019267224","8.638807373338572","10.0","3.441193960417656","4.676251251368178","4.372601586721656","4.332630264823681","5.4199372949837565","8.577542625784917","7.2754068500890305","10.0","26.679069424448357"
"76","1483394400000","4.266666666666667","3.555555555555556","6.013850936108779","8.636863033962259","10.0","3.404711771823845","4.7531861340644594","4.329084974354847","4.430962534913677","5.409833493687353","8.560502814282685","7.060453377779829","10.0","26.721353768075772"
"77","1483480800000","4.333333333333333","3.611111111111111","5.906447408326741","8.635070774224067","10.0","3.3713500637960165","4.699316097339155","4.3589728320047065","4.453910518891542","5.396392347137306","8.899470975753868","6.605556293216024","10.0","26.329794943304286"
"78","1483567200000","4.4","3.666666666666667","5.854453605195059","8.633408902097585","10.0","3.5269631228954728","4.583670641624356","4.418472910896321","4.394856012740927","5.405459963436611","8.852760426145522","6.146661839880279","10.0","25.895682115757648"
"79","1483653600000","4.466666666666667","3.7222222222222223","5.855134922778498","8.631871552007542","10.0","3.5578199536112365","4.578646552002993","4.431070401292817","4.416197130752325","5.438831566715658","8.885280353350954","6.526229320960331","10.0","26.840247634179182"
"80","1483912800000","4.533333333333333","3.7777777777777777","5.85825099193631","8.639811109643347","10.0","3.5057082391591474","4.566675475581954","4.422983418821758","4.4218589726691935","5.383943214488049","8.973777109010507","7.139186251650562","10.0","28.136946463254457"
"81","1483999200000","4.6","3.833333333333333","5.902675127245477","8.647531171570703","10.0","3.522716211806612","4.640753494189036","4.362777280904309","4.374797662303344","5.385033256575706","9.0535310214028","6.686697054678063","10.0","27.866941960952786"
"82","1484085600000","4.666666666666667","3.8888888888888893","5.896619936601322","8.655042211493884","10.0","3.535489413528129","4.500550471402045","4.3233483235847086","4.365988607940622","5.403950203258056","9.097980681514139","6.863942969300214","10.0","28.436657588099997"
"83","1484172000000","4.733333333333333","3.9444444444444446","5.884994988991947","8.6617421404672","10.0","3.5196068322141225","4.381783969670704","4.283000738302545","4.3433470401306735","5.400392248306435","9.178225631404807","7.315722799656492","10.0","29.448700636592637"
"84","1484258400000","4.8","4.0","5.852196420594565","8.668246860061526","10.0","3.474282266050569","4.526343219821592","4.3219976487273","4.3115825759037705","5.384661637418809","9.127741114765092","7.571422741016094","10.0","30.18620910071962"
"85","1484517600000","4.866666666666667","4.055555555555556","5.864413511800503","8.674555002546315","10.0","3.4331293621090517","4.5248459924234625","4.265984425699535","4.263263159828363","5.3694844610628065","9.271947027921192","7.981870993790712","10.0","31.235396662156553"
"86","1484604000000","4.933333333333334","4.111111111111112","5.835152448906026","8.680138714059124","10.0","3.425383565740787","4.394179431804239","4.215876246021615","4.194686184164312","5.341084558146356","9.267731830648756","6.804857595907294","10.0","29.47856813409298"
"87","1484690400000","5.0","4.166666666666667","5.870293133753519","8.685145274172513","10.0","3.3830092367920255","4.2953979746746835","4.287938784852708","4.09540607571308","5.31827481418225","9.25885698465395","6.406915461115168","10.0","29.083128552650138"
